ObjectID,KiloNBR,BlockAddress,CMID,CMAgency,Date,Type,Status,Score,Side
1593059,LHP200511001813,1500 BLOCK LILIHA ST,Honolulu_PD_HI_LHP200511001813_064,"Honolulu PD, HI",05/12/2020 08:32:00 AM +0000,VEHICLE BREAK-IN/THEFT,M,100,15097
1593060,LHP200511001823,1400 BLOCK AALA ST,Honolulu_PD_HI_LHP200511001823_140,"Honolulu PD, HI",05/12/2020 08:33:00 AM +0000,VANDALISM,M,100,15098
1593061,LHP200511001838,940900 BLOCK WAIPAHU ST,Honolulu_PD_HI_LHP200511001838_140,"Honolulu PD, HI",05/12/2020 08:40:00 AM +0000,VANDALISM,M,100,15099
1593062,LHP200511001878,940900 BLOCK FARRINGTON HWY,Honolulu_PD_HI_LHP200511001878_060,"Honolulu PD, HI",05/12/2020 08:54:00 AM +0000,THEFT/LARCENY,M,100,15100
1593063,LHP200511001927,850200 BLOCK FARRINGTON HWY,Honolulu_PD_HI_LHP200511001927_079,"Honolulu PD, HI",05/12/2020 09:17:00 AM +0000,ARSON,M,100,15101
1593064,LHP200511001955,1100 BLOCK PUA LN,Honolulu_PD_HI_LHP200511001955_220,"Honolulu PD, HI",05/12/2020 09:30:00 AM +0000,DRUGS/ALCOHOL VIOLATIONS,M,100,15102
1593657,LHP200512000017,800 BLOCK S BERETANIA ST,Honolulu_PD_HI_LHP200512000017_140,"Honolulu PD, HI",05/12/2020 10:14:00 AM +0000,VANDALISM,M,100,15103
1593658,LHP200512000040,940500 BLOCK FARRINGTON HWY,Honolulu_PD_HI_LHP200512000040_140,"Honolulu PD, HI",05/12/2020 10:52:00 AM +0000,VANDALISM,M,100,15104
1593659,LHP200512000051,1100 BLOCK S KING ST,Honolulu_PD_HI_LHP200512000051_220,"Honolulu PD, HI",05/12/2020 11:02:00 AM +0000,DRUGS/ALCOHOL VIOLATIONS,M,100,15105
1593660,LHP200512000061,800 BLOCK S BERETANIA ST,Honolulu_PD_HI_LHP200512000061_140,"Honolulu PD, HI",05/12/2020 11:14:00 AM +0000,VANDALISM,M,100,15106
1593662,LHP200512000101,1900 BLOCK KALAKAUA AVE,Honolulu_PD_HI_LHP200512000101_080,"Honolulu PD, HI",05/12/2020 12:36:00 PM +0000,ASSAULT,M,100,15107
1593663,LHP200512000118,FARRINGTON HWY&LUALUALEI NAVAL,Honolulu_PD_HI_LHP200512000118_079,"Honolulu PD, HI",05/12/2020 01:06:00 PM +0000,ARSON,M,85,15108
1593664,LHP200512000152,1600 BLOCK NUUANU AVE,Honolulu_PD_HI_LHP200512000152_060,"Honolulu PD, HI",05/12/2020 02:07:00 PM +0000,THEFT/LARCENY,M,100,15109
1593665,LHP200512000165,1200 BLOCK S BERETANIA ST,Honolulu_PD_HI_LHP200512000165_060,"Honolulu PD, HI",05/12/2020 02:43:00 PM +0000,THEFT/LARCENY,M,100,15110
1593666,LHP200512000166,841000 BLOCK LAHILAHI ST,Honolulu_PD_HI_LHP200512000166_077,"Honolulu PD, HI",05/12/2020 02:43:00 PM +0000,MOTOR VEHICLE THEFT,M,100,15111
1593667,LHP200512000187,2400 BLOCK KALAKAUA AVE,Honolulu_PD_HI_LHP200512000187_140,"Honolulu PD, HI",05/12/2020 03:20:00 PM +0000,VANDALISM,M,100,15112
1593668,LHP200512000212,1100 BLOCK MCCULLY ST,Honolulu_PD_HI_LHP200512000212_079,"Honolulu PD, HI",05/12/2020 04:03:00 PM +0000,ARSON,M,100,15113
1593669,LHP200512000213,950700 BLOCK KIPAPA DR,Honolulu_PD_HI_LHP200512000213_111,"Honolulu PD, HI",05/12/2020 04:03:00 PM +0000,FRAUD,M,100,15114
1593670,LHP200512000216,1400 BLOCK KAPIOLANI BLVD,Honolulu_PD_HI_LHP200512000216_064,"Honolulu PD, HI",05/12/2020 04:06:00 PM +0000,VEHICLE BREAK-IN/THEFT,M,100,15115
1593671,LHP200512000238,2000 BLOCK 10TH AVE,Honolulu_PD_HI_LHP200512000238_064,"Honolulu PD, HI",05/12/2020 04:21:00 PM +0000,VEHICLE BREAK-IN/THEFT,M,100,15116
1593672,LHP200512000279,450600 BLOCK KEAAHALA RD,Honolulu_PD_HI_LHP200512000279_079,"Honolulu PD, HI",05/12/2020 04:58:00 PM +0000,ARSON,M,100,15117
1593673,LHP200512000285,680100 BLOCK AU ST,Honolulu_PD_HI_LHP200512000285_140,"Honolulu PD, HI",05/12/2020 05:08:00 PM +0000,VANDALISM,M,100,15118
1593674,LHP200512000296,680700 BLOCK FARRINGTON HWY,Honolulu_PD_HI_LHP200512000296_040,"Honolulu PD, HI",05/12/2020 05:17:00 PM +0000,ASSAULT,M,100,15119
1593675,LHP200512000331,1100 BLOCK WAIMANO HOME RD,Honolulu_PD_HI_LHP200512000331_050,"Honolulu PD, HI",05/12/2020 05:45:00 PM +0000,BURGLARY,M,100,15120
1593676,LHP200512000332,600 BLOCK PAIKAU ST,Honolulu_PD_HI_LHP200512000332_050,"Honolulu PD, HI",05/12/2020 05:46:00 PM +0000,BURGLARY,M,100,15121
1593677,LHP200512000349,2700 BLOCK KUILEI ST,Honolulu_PD_HI_LHP200512000349_064,"Honolulu PD, HI",05/12/2020 05:55:00 PM +0000,VEHICLE BREAK-IN/THEFT,M,100,15122
1593678,LHP200512000353,700 BLOCK RICHARDS ST,Honolulu_PD_HI_LHP200512000353_064,"Honolulu PD, HI",05/12/2020 05:54:00 PM +0000,VEHICLE BREAK-IN/THEFT,M,100,15123
1593679,LHP200512000363,1500 BLOCK WILDER AVE,Honolulu_PD_HI_LHP200512000363_140,"Honolulu PD, HI",05/12/2020 06:03:00 PM +0000,VANDALISM,M,100,15124
1593680,LHP200512000378,1400 BLOCK GREGORY ST,Honolulu_PD_HI_LHP200512000378_064,"Honolulu PD, HI",05/12/2020 06:14:00 PM +0000,VEHICLE BREAK-IN/THEFT,M,100,15125
1593681,LHP200512000705,3200 BLOCK MAKINI ST,Honolulu_PD_HI_LHP200512000705_060,"Honolulu PD, HI",05/12/2020 09:56:00 PM +0000,THEFT/LARCENY,M,100,15126
1593682,LHP200512000707,800 BLOCK W TEAFF CT,Honolulu_PD_HI_LHP200512000707_050,"Honolulu PD, HI",05/12/2020 09:58:00 PM +0000,BURGLARY,M,100,15127
1593683,LHP200512000713,940800 BLOCK KAAHOLO ST,Honolulu_PD_HI_LHP200512000713_111,"Honolulu PD, HI",05/12/2020 10:00:00 PM +0000,FRAUD,M,100,15128
1593684,LHP200512001222,940200 BLOCK LEOWAHINE ST,Honolulu_PD_HI_LHP200512001222_140,"Honolulu PD, HI",05/13/2020 03:32:00 AM +0000,VANDALISM,M,100,15129
1593685,LHP200512000398,1000 BLOCK S BERETANIA ST,Honolulu_PD_HI_LHP200512000398_060,"Honolulu PD, HI",05/12/2020 06:29:00 PM +0000,THEFT/LARCENY,M,100,15130
1593687,LHP200512000404,1900 BLOCK KAPIOLANI BLVD,Honolulu_PD_HI_LHP200512000404_077,"Honolulu PD, HI",05/12/2020 06:36:00 PM +0000,MOTOR VEHICLE THEFT,M,100,15131
1593688,LHP200512000411,850100 BLOCK PLANTATION RD,Honolulu_PD_HI_LHP200512000411_140,"Honolulu PD, HI",05/12/2020 06:38:00 PM +0000,VANDALISM,M,100,15132
1593689,LHP200512000433,841100 BLOCK LAHAINA ST,Honolulu_PD_HI_LHP200512000433_140,"Honolulu PD, HI",05/12/2020 06:57:00 PM +0000,VANDALISM,M,100,15133
1593690,LHP200512000437,1700 BLOCK MALANAI ST,Honolulu_PD_HI_LHP200512000437_064,"Honolulu PD, HI",05/12/2020 06:59:00 PM +0000,VEHICLE BREAK-IN/THEFT,M,100,15134
1593691,LHP200512000485,980200 BLOCK KANUKU ST,Honolulu_PD_HI_LHP200512000485_111,"Honolulu PD, HI",05/12/2020 07:21:00 PM +0000,FRAUD,M,100,15135
1593692,LHP200512000526,1400 BLOCK KAPIOLANI BLVD,Honolulu_PD_HI_LHP200512000526_100,"Honolulu PD, HI",05/12/2020 07:49:00 PM +0000,FRAUD,M,100,15136
1593693,LHP200512000534,1200 BLOCK MATLOCK AVE,Honolulu_PD_HI_LHP200512000534_060,"Honolulu PD, HI",05/12/2020 08:00:00 PM +0000,THEFT/LARCENY,M,100,15137
1593694,LHP200512000577,2000 BLOCK ALA WAI BLVD,Honolulu_PD_HI_LHP200512000577_140,"Honolulu PD, HI",05/12/2020 08:27:00 PM +0000,VANDALISM,M,100,15138
1593695,LHP200512000583,1400 BLOCK AALA ST,Honolulu_PD_HI_LHP200512000583_064,"Honolulu PD, HI",05/12/2020 08:33:00 PM +0000,VEHICLE BREAK-IN/THEFT,M,100,15139
1593696,LHP200512000585,1000 BLOCK MCCURRY PL,Honolulu_PD_HI_LHP200512000585_064,"Honolulu PD, HI",05/12/2020 08:32:00 PM +0000,VEHICLE BREAK-IN/THEFT,M,100,15140
1593697,LHP200512000603,3200 BLOCK WAIALAE AVE,Honolulu_PD_HI_LHP200512000603_060,"Honolulu PD, HI",05/12/2020 08:45:00 PM +0000,THEFT/LARCENY,M,100,15141
1593698,LHP200512000608,870100 BLOCK HILA ST,Honolulu_PD_HI_LHP200512000608_060,"Honolulu PD, HI",05/12/2020 08:47:00 PM +0000,THEFT/LARCENY,M,100,15142
1593699,LHP200512000610,1100 BLOCK FORT ST MALL,Honolulu_PD_HI_LHP200512000610_220,"Honolulu PD, HI",05/12/2020 08:49:00 PM +0000,DRUGS/ALCOHOL VIOLATIONS,M,100,15143
1593700,LHP200512000614,4800 BLOCK SIERRA DR,Honolulu_PD_HI_LHP200512000614_050,"Honolulu PD, HI",05/12/2020 08:49:00 PM +0000,BURGLARY,M,100,15144
1593701,LHP200512000618,1200 BLOCK ALA MOANA,Honolulu_PD_HI_LHP200512000618_060,"Honolulu PD, HI",05/12/2020 08:50:00 PM +0000,THEFT/LARCENY,M,100,15145
1593702,LHP200512000625,1200 BLOCK GULICK AVE,Honolulu_PD_HI_LHP200512000625_140,"Honolulu PD, HI",05/12/2020 08:54:00 PM +0000,VANDALISM,M,100,15146
1593706,LHP200512000627,N HOTEL ST&SMITH ST,Honolulu_PD_HI_LHP200512000627_180,"Honolulu PD, HI",05/12/2020 08:57:00 PM +0000,DRUGS/ALCOHOL VIOLATIONS,M,100,15147
1593707,LHP200512000646,3000 BLOCK LOWREY AVE,Honolulu_PD_HI_LHP200512000646_050,"Honolulu PD, HI",05/12/2020 09:13:00 PM +0000,BURGLARY,M,100,15148
1593708,LHP200512000648,570000 BLOCK KUILIMA DR,Honolulu_PD_HI_LHP200512000648_060,"Honolulu PD, HI",05/12/2020 09:17:00 PM +0000,THEFT/LARCENY,M,100,15149
1593709,LHP200512000652,980400 BLOCK KOAUKA LOOP,Honolulu_PD_HI_LHP200512000652_140,"Honolulu PD, HI",05/12/2020 09:19:00 PM +0000,VANDALISM,M,100,15150
1593710,LHP200512000654,100 BLOCK N KING ST,Honolulu_PD_HI_LHP200512000654_180,"Honolulu PD, HI",05/12/2020 09:22:00 PM +0000,DRUGS/ALCOHOL VIOLATIONS,M,100,15151
1593711,LHP200512000666,2400 BLOCK CLEGHORN ST,Honolulu_PD_HI_LHP200512000666_060,"Honolulu PD, HI",05/12/2020 09:31:00 PM +0000,THEFT/LARCENY,M,100,15152
1593712,LHP200512000731,700 BLOCK KINAU ST,Honolulu_PD_HI_LHP200512000731_040,"Honolulu PD, HI",05/12/2020 10:12:00 PM +0000,ASSAULT,M,100,15153
1593713,LHP200512000748,1500 BLOCK DILLINGHAM BLVD,Honolulu_PD_HI_LHP200512000748_060,"Honolulu PD, HI",05/12/2020 10:21:00 PM +0000,THEFT/LARCENY,M,100,15154
1593714,LHP200512000749,941000 BLOCK LUMIPOLU ST,Honolulu_PD_HI_LHP200512000749_060,"Honolulu PD, HI",05/12/2020 10:20:00 PM +0000,THEFT/LARCENY,M,100,15155
1593716,LHP200512000753,1400 BLOCK ALA LONOMEA,Honolulu_PD_HI_LHP200512000753_060,"Honolulu PD, HI",05/12/2020 10:26:00 PM +0000,THEFT/LARCENY,M,100,15156
1593717,LHP200512000764,2100 BLOCK N NIMITZ HWY,Honolulu_PD_HI_LHP200512000764_064,"Honolulu PD, HI",05/12/2020 10:33:00 PM +0000,VEHICLE BREAK-IN/THEFT,M,100,15157
1593718,LHP200512000774,1100 BLOCK  FT ST MALL,Honolulu_PD_HI_LHP200512000774_175,"Honolulu PD, HI",05/12/2020 10:43:00 PM +0000,SEX CRIMES,M,100,15158
1593719,LHP200512000784,921100 BLOCK KALEO WAY,Honolulu_PD_HI_LHP200512000784_060,"Honolulu PD, HI",05/12/2020 10:54:00 PM +0000,THEFT/LARCENY,M,100,15159
1593720,LHP200512000803,800 BLOCK S BERETANIA ST,Honolulu_PD_HI_LHP200512000803_060,"Honolulu PD, HI",05/12/2020 11:11:00 PM +0000,THEFT/LARCENY,M,100,15160
1593721,LHP200512000830,1700 BLOCK HOOHEKE ST,Honolulu_PD_HI_LHP200512000830_060,"Honolulu PD, HI",05/12/2020 11:24:00 PM +0000,THEFT/LARCENY,M,100,15161
1593722,LHP200512000838,1100 BLOCK KAMOKILA BLVD,Honolulu_PD_HI_LHP200512000838_170,"Honolulu PD, HI",05/12/2020 11:27:00 PM +0000,SEX CRIMES,M,100,15162
1593723,LHP200512000850,872100 BLOCK FARRINGTON HWY,Honolulu_PD_HI_LHP200512000850_060,"Honolulu PD, HI",05/12/2020 11:41:00 PM +0000,THEFT/LARCENY,M,100,15163
1593724,LHP200512000897,1800 BLOCK BINGHAM ST,Honolulu_PD_HI_LHP200512000897_064,"Honolulu PD, HI",05/13/2020 12:05:00 AM +0000,VEHICLE BREAK-IN/THEFT,M,100,15164
1593725,LHP200512000906,1700 BLOCK ALA WAI BLVD,Honolulu_PD_HI_LHP200512000906_110,"Honolulu PD, HI",05/13/2020 12:12:00 AM +0000,FRAUD,M,100,15165
1593726,LHP200512000912,700 BLOCK PIIKOI ST,Honolulu_PD_HI_LHP200512000912_060,"Honolulu PD, HI",05/13/2020 12:18:00 AM +0000,THEFT/LARCENY,M,100,15166
1593727,LHP200512000913,1400 BLOCK ALA MOANA,Honolulu_PD_HI_LHP200512000913_050,"Honolulu PD, HI",05/13/2020 12:20:00 AM +0000,BURGLARY,M,100,15167
1593728,LHP200512000950,3800 BLOCK KANAINA AVE,Honolulu_PD_HI_LHP200512000950_110,"Honolulu PD, HI",05/13/2020 12:42:00 AM +0000,FRAUD,M,100,15168
1593729,LHP200512000963,800 BLOCK S BERETANIA ST,Honolulu_PD_HI_LHP200512000963_077,"Honolulu PD, HI",05/13/2020 12:49:00 AM +0000,MOTOR VEHICLE THEFT,M,100,15169
1593731,LHP200512001003,2500 BLOCK DATE ST,Honolulu_PD_HI_LHP200512001003_060,"Honolulu PD, HI",05/13/2020 01:11:00 AM +0000,THEFT/LARCENY,M,100,15170
1593732,LHP200512001048,KALAKAUA AVE&LILIUOKALANI AVE,Honolulu_PD_HI_LHP200512001048_220,"Honolulu PD, HI",05/13/2020 01:41:00 AM +0000,DRUGS/ALCOHOL VIOLATIONS,M,100,15171
1593733,LHP200512001053,800 BLOCK S BERETANIA ST,Honolulu_PD_HI_LHP200512001053_180,"Honolulu PD, HI",05/13/2020 01:46:00 AM +0000,DRUGS/ALCOHOL VIOLATIONS,M,100,15172
1593734,LHP200512001054,4900 BLOCK KAHALA AVE,Honolulu_PD_HI_LHP200512001054_064,"Honolulu PD, HI",05/13/2020 01:42:00 AM +0000,VEHICLE BREAK-IN/THEFT,M,100,15173
1593735,LHP200512001093,911000 BLOCK NAPOO ST,Honolulu_PD_HI_LHP200512001093_110,"Honolulu PD, HI",05/13/2020 02:03:00 AM +0000,FRAUD,M,100,15174
1593736,LHP200512001097,951000 BLOCK HAKALA ST,Honolulu_PD_HI_LHP200512001097_060,"Honolulu PD, HI",05/13/2020 02:04:00 AM +0000,THEFT/LARCENY,M,100,15175
1593737,LHP200512001103,1200 BLOCK ALA MOANA PARK DR,Honolulu_PD_HI_LHP200512001103_220,"Honolulu PD, HI",05/13/2020 02:09:00 AM +0000,DRUGS/ALCOHOL VIOLATIONS,M,100,15176
1593738,LHP200512001104,ALOHA DR&ROYAL HAWAIIAN AVE,Honolulu_PD_HI_LHP200512001104_220,"Honolulu PD, HI",05/13/2020 02:09:00 AM +0000,DRUGS/ALCOHOL VIOLATIONS,M,100,15177
1593739,LHP200512001112,700 BLOCK KEEAUMOKU ST,Honolulu_PD_HI_LHP200512001112_060,"Honolulu PD, HI",05/13/2020 02:12:00 AM +0000,THEFT/LARCENY,M,100,15178
1593740,LHP200512001142,2400 BLOCK KALAKAUA AVE,Honolulu_PD_HI_LHP200512001142_220,"Honolulu PD, HI",05/13/2020 02:38:00 AM +0000,DRUGS/ALCOHOL VIOLATIONS,M,100,15179
1593741,LHP200512001149,600 BLOCK POHUKAINA ST,Honolulu_PD_HI_LHP200512001149_060,"Honolulu PD, HI",05/13/2020 02:41:00 AM +0000,THEFT/LARCENY,M,100,15180
1593742,LHP200512001171,400 BLOCK PAU ST,Honolulu_PD_HI_LHP200512001171_050,"Honolulu PD, HI",05/13/2020 02:54:00 AM +0000,BURGLARY,M,100,15181
1593743,LHP200512001176,941400 BLOCK MOANIANI ST,Honolulu_PD_HI_LHP200512001176_060,"Honolulu PD, HI",05/13/2020 02:56:00 AM +0000,THEFT/LARCENY,M,100,15182
1593744,LHP200512001178,900 BLOCK UNIVERSITY AVE,Honolulu_PD_HI_LHP200512001178_220,"Honolulu PD, HI",05/13/2020 02:59:00 AM +0000,DRUGS/ALCOHOL VIOLATIONS,M,100,15183
1593745,LHP200512001192,1700 BLOCK MARY ST,Honolulu_PD_HI_LHP200512001192_064,"Honolulu PD, HI",05/13/2020 03:09:00 AM +0000,VEHICLE BREAK-IN/THEFT,M,100,15184
1593746,LHP200512001200,5100 BLOCK PALI HWY,Honolulu_PD_HI_LHP200512001200_064,"Honolulu PD, HI",05/13/2020 03:15:00 AM +0000,VEHICLE BREAK-IN/THEFT,M,100,15185
1593747,LHP200512001219,5100 BLOCK PALI HWY,Honolulu_PD_HI_LHP200512001219_064,"Honolulu PD, HI",05/13/2020 03:28:00 AM +0000,VEHICLE BREAK-IN/THEFT,M,100,15186
1593748,LHP200512001240,2500 BLOCK SAUL PL,Honolulu_PD_HI_LHP200512001240_050,"Honolulu PD, HI",05/13/2020 03:48:00 AM +0000,BURGLARY,M,100,15187
1593749,LHP200512001262,2500 BLOCK SAUL PL,Honolulu_PD_HI_LHP200512001262_050,"Honolulu PD, HI",05/13/2020 04:01:00 AM +0000,BURGLARY,M,100,15188
1593750,LHP200512001271,850900 BLOCK FARRINGTON HWY,Honolulu_PD_HI_LHP200512001271_060,"Honolulu PD, HI",05/13/2020 04:06:00 AM +0000,THEFT/LARCENY,M,100,15189
1593751,LHP200512001274,500 BLOCK CAPTAIN COOK AVE,Honolulu_PD_HI_LHP200512001274_064,"Honolulu PD, HI",05/13/2020 04:10:00 AM +0000,VEHICLE BREAK-IN/THEFT,M,100,15190
1593752,LHP200512001289,700 BLOCK S KING ST,Honolulu_PD_HI_LHP200512001289_220,"Honolulu PD, HI",05/13/2020 04:21:00 AM +0000,DRUGS/ALCOHOL VIOLATIONS,M,100,15191
1593753,LHP200512001292,1800 BLOCK KALIHI ST,Honolulu_PD_HI_LHP200512001292_060,"Honolulu PD, HI",05/13/2020 04:23:00 AM +0000,THEFT/LARCENY,M,100,15192
1593754,LHP200512001312,500 BLOCK CAPTAIN COOK AVE,Honolulu_PD_HI_LHP200512001312_077,"Honolulu PD, HI",05/13/2020 04:43:00 AM +0000,MOTOR VEHICLE THEFT,M,100,15193
1593755,LHP200512001314,PINE ST&SUMNER ST,Honolulu_PD_HI_LHP200512001314_220,"Honolulu PD, HI",05/13/2020 04:46:00 AM +0000,DRUGS/ALCOHOL VIOLATIONS,M,100,15194
1593757,LHP200512001382,4600 BLOCK KAPOLEI PKWY,Honolulu_PD_HI_LHP200512001382_060,"Honolulu PD, HI",05/13/2020 05:31:00 AM +0000,THEFT/LARCENY,M,100,15195
1593758,LHP200512001409,941200 BLOCK KA UKA BLVD,Honolulu_PD_HI_LHP200512001409_060,"Honolulu PD, HI",05/13/2020 06:00:00 AM +0000,THEFT/LARCENY,M,100,15196
1593759,LHP200512001419,800 BLOCK KAHUNA LN,Honolulu_PD_HI_LHP200512001419_060,"Honolulu PD, HI",05/13/2020 06:10:00 AM +0000,THEFT/LARCENY,M,100,15197
1593761,LHP200512001435,N NIMITZ HWY&SUMNER ST,Honolulu_PD_HI_LHP200512001435_180,"Honolulu PD, HI",05/13/2020 06:26:00 AM +0000,DRUGS/ALCOHOL VIOLATIONS,T,100,15198
1593762,LHP200512001450,911200 BLOCK KAIMALIE ST,Honolulu_PD_HI_LHP200512001450_077,"Honolulu PD, HI",05/13/2020 06:38:00 AM +0000,MOTOR VEHICLE THEFT,M,100,15199
1593763,LHP200512001453,FARRINGTON HWY&WATER ST,Honolulu_PD_HI_LHP200512001453_060,"Honolulu PD, HI",05/13/2020 06:44:00 AM +0000,THEFT/LARCENY,M,100,15200
1593764,LHP200512001557,1100 BLOCK KAMOKILA BLVD,Honolulu_PD_HI_LHP200512001557_100,"Honolulu PD, HI",05/13/2020 08:13:00 AM +0000,FRAUD,M,100,15201
1593765,LHP200512001558,1400 BLOCK ALA MOANA,Honolulu_PD_HI_LHP200512001558_060,"Honolulu PD, HI",05/13/2020 08:11:00 AM +0000,THEFT/LARCENY,M,100,15202
1593766,LHP200512001670,660500 BLOCK KAM HWY,Honolulu_PD_HI_LHP200512001670_060,"Honolulu PD, HI",05/13/2020 08:56:00 AM +0000,THEFT/LARCENY,M,100,15203
1593768,LHP200512001697,KAPIOLANI BLVD&MCCULLY ST,Honolulu_PD_HI_LHP200512001697_150,"Honolulu PD, HI",05/13/2020 09:07:00 AM +0000,WEAPONS,M,100,15204
1593769,LHP200512001716,600 BLOCK ALA MOANA,Honolulu_PD_HI_LHP200512001716_077,"Honolulu PD, HI",05/13/2020 09:12:00 AM +0000,MOTOR VEHICLE THEFT,M,100,15205
1593770,LHP200512001743,1500 BLOCK WILDER AVE,Honolulu_PD_HI_LHP200512001743_030,"Honolulu PD, HI",05/13/2020 09:28:00 AM +0000,ROBBERY,M,100,15206
1593771,LHP200512001762,BISHOP ST&S KING ST,Honolulu_PD_HI_LHP200512001762_175,"Honolulu PD, HI",05/13/2020 09:41:00 AM +0000,SEX CRIMES,M,100,15207
1593772,LHP200512001769,911400 BLOCK FORT WEAVER RD,Honolulu_PD_HI_LHP200512001769_110,"Honolulu PD, HI",05/13/2020 09:50:00 AM +0000,FRAUD,M,100,15208
1594364,LHP200513000003,1400 BLOCK S KING ST,Honolulu_PD_HI_LHP200513000003_064,"Honolulu PD, HI",05/13/2020 10:00:00 AM +0000,VEHICLE BREAK-IN/THEFT,M,100,15209
1594365,LHP200513000010,1000 BLOCK KAPAHULU AVE,Honolulu_PD_HI_LHP200513000010_060,"Honolulu PD, HI",05/13/2020 10:10:00 AM +0000,THEFT/LARCENY,M,100,15210
1594366,LHP200513000066,FORT WEAVER RD&KARAYAN ST,Honolulu_PD_HI_LHP200513000066_210,"Honolulu PD, HI",05/13/2020 11:15:00 AM +0000,DUI,T,100,15211
1594367,LHP200513000079,FARRINGTON HWY&KILI DR,Honolulu_PD_HI_LHP200513000079_210,"Honolulu PD, HI",05/13/2020 11:34:00 AM +0000,DUI,M,100,15212
1594368,LHP200513000105,2600 BLOCK S KING ST,Honolulu_PD_HI_LHP200513000105_064,"Honolulu PD, HI",05/13/2020 12:19:00 PM +0000,VEHICLE BREAK-IN/THEFT,M,100,15213
1594369,LHP200513000123,KAPALAMA AVE&N SCHOOL ST,Honolulu_PD_HI_LHP200513000123_210,"Honolulu PD, HI",05/13/2020 12:55:00 PM +0000,DUI,M,100,15214
1594370,LHP200513000140,1100 BLOCK HOOKAHI ST,Honolulu_PD_HI_LHP200513000140_060,"Honolulu PD, HI",05/13/2020 01:27:00 PM +0000,THEFT/LARCENY,M,100,15215
1594371,LHP200513000142,1100 BLOCK RIVER ST,Honolulu_PD_HI_LHP200513000142_220,"Honolulu PD, HI",05/13/2020 01:32:00 PM +0000,DRUGS/ALCOHOL VIOLATIONS,M,100,15216
1594372,LHP200513000146,200 BLOCK N KING ST,Honolulu_PD_HI_LHP200513000146_030,"Honolulu PD, HI",05/13/2020 01:37:00 PM +0000,ROBBERY,M,100,15217
1594373,LHP200513000177,911000 BLOCK HOOMAKA ST,Honolulu_PD_HI_LHP200513000177_077,"Honolulu PD, HI",05/13/2020 02:42:00 PM +0000,MOTOR VEHICLE THEFT,M,100,15218
1594374,LHP200513000183,800 BLOCK N VINEYARD BLVD,Honolulu_PD_HI_LHP200513000183_030,"Honolulu PD, HI",05/13/2020 02:56:00 PM +0000,ROBBERY,M,100,15219
1594375,LHP200513000205,800 BLOCK IWILEI RD,Honolulu_PD_HI_LHP200513000205_140,"Honolulu PD, HI",05/13/2020 03:36:00 PM +0000,VANDALISM,M,100,15220
1594376,LHP200513000247,KOKEA ST&LAA LN,Honolulu_PD_HI_LHP200513000247_080,"Honolulu PD, HI",05/13/2020 04:32:00 PM +0000,ASSAULT,M,100,15221
1594377,LHP200513000250,1800 BLOCK AKONE PL,Honolulu_PD_HI_LHP200513000250_064,"Honolulu PD, HI",05/13/2020 04:31:00 PM +0000,VEHICLE BREAK-IN/THEFT,M,100,15222
1594378,LHP200513000264,3100 BLOCK FRANCIS ST,Honolulu_PD_HI_LHP200513000264_077,"Honolulu PD, HI",05/13/2020 04:43:00 PM +0000,MOTOR VEHICLE THEFT,M,100,15223
1594379,LHP200513000274,941100 BLOCK HEAHEA ST,Honolulu_PD_HI_LHP200513000274_060,"Honolulu PD, HI",05/13/2020 04:54:00 PM +0000,THEFT/LARCENY,M,100,15224
1594380,LHP200513000275,800 BLOCK KAPIOLANI BLVD,Honolulu_PD_HI_LHP200513000275_064,"Honolulu PD, HI",05/13/2020 04:52:00 PM +0000,VEHICLE BREAK-IN/THEFT,M,100,15225
1594381,LHP200513000280,940800 BLOCK LUMIAINA ST,Honolulu_PD_HI_LHP200513000280_140,"Honolulu PD, HI",05/13/2020 04:56:00 PM +0000,VANDALISM,M,100,15226
1594382,LHP200513000287,940100 BLOCK POAILANI CIR,Honolulu_PD_HI_LHP200513000287_060,"Honolulu PD, HI",05/13/2020 05:04:00 PM +0000,THEFT/LARCENY,M,100,15227
1594383,LHP200513000334,990300 BLOCK AIEA HTS DR,Honolulu_PD_HI_LHP200513000334_050,"Honolulu PD, HI",05/13/2020 05:53:00 PM +0000,BURGLARY,M,100,15228
1594384,LHP200513000363,990700 BLOCK NAHIOLEA ST,Honolulu_PD_HI_LHP200513000363_140,"Honolulu PD, HI",05/13/2020 06:14:00 PM +0000,VANDALISM,M,100,15229
1594385,LHP200513000663,1000 BLOCK S KING ST,Honolulu_PD_HI_LHP200513000663_080,"Honolulu PD, HI",05/13/2020 09:38:00 PM +0000,ASSAULT,M,100,15230
1594386,LHP200513000676,1400 BLOCK KAPIOLANI BLVD,Honolulu_PD_HI_LHP200513000676_110,"Honolulu PD, HI",05/13/2020 09:45:00 PM +0000,FRAUD,M,100,15231
1594387,LHP200513000677,451100 BLOCK KAM HWY,Honolulu_PD_HI_LHP200513000677_030,"Honolulu PD, HI",05/13/2020 09:47:00 PM +0000,ROBBERY,M,100,15232
1594388,LHP200513000679,800 BLOCK S BERETANIA ST,Honolulu_PD_HI_LHP200513000679_170,"Honolulu PD, HI",05/13/2020 09:49:00 PM +0000,SEX CRIMES,M,100,15233
1594389,LHP200513000684,2200 BLOCK DATE ST,Honolulu_PD_HI_LHP200513000684_050,"Honolulu PD, HI",05/13/2020 09:35:00 PM +0000,BURGLARY,M,100,15234
